officeCode,schoolCode,schoolName
B10,1371661,국립국악고등학교
B10,1371662,국립국악중학교
B10,1371663,국립전통예술고등학교
B10,1371664,국립전통예술중학교
B10,7132128,국사봉중학교
B10,7021080,금성초등학교
B10,7010071,금옥여자고등학교
B10,7081488,금옥중학교
B10,7010072,금천고등학교
B10,7011317,금천문화예술정보학교
B10,7011319,금호고등학교
B10,7061095,금호여자중학교
B10,7121357,길음중학교
B10,7011096,꿈타래학교
B10,7041171,난곡중학교
B10,7132129,난우중학교
B10,7010136,남강고등학교
B10,7132130,남강중학교
B10,7121360,남대문중학교
B10,7132131,남서울중학교
B10,7132132,남성중학교
B10,7091486,내곡중학교
B10,7051176,노곡중학교
B10,7010564,노원고등학교
B10,7051177,노원중학교
B10,7051178,노일중학교
B10,7051179,녹천중학교
B10,7011302,누리학교
B10,7010589,누원고등학교
B10,7010459,다니엘학교
B10,7011489,단국대학교부속소프트웨어고등학교
B10,7010137,단국대학교사범대학부속고등학교
B10,7091449,단국대학교사범대학부속중학교
B10,7010073,당곡고등학교
B10,7132133,당곡중학교
B10,7041172,당산서중학교
B10,7041173,당산중학교
B10,7011507,대경생활과학고등학교
B10,7061096,대경중학교
B10,7010138,대광고등학교
B10,7021124,대광중학교
B10,7121336,대광초등학교
B10,7010833,대동세무고등학교
B10,7041174,대림중학교
B10,7091424,대명중학교
B10,7132134,대방중학교
B10,7010139,대성고등학교
B10,7031182,대성중학교
B10,7010140,대신고등학교
B10,7061097,대신중학교
B10,7010074,대영고등학교
B10,7041175,대영중학교
B10,7091425,대왕중학교
B10,7010141,대원고등학교
B10,7134130,대원국제중학교
B10,7010142,대원여자고등학교
B10,7010143,대원외국어고등학교
B10,7010144,대일고등학교
B10,7011186,대일관광고등학교
B10,7010145,대일외국어고등학교
B10,7010146,대진고등학교
B10,7010740,대진디자인고등학교
B10,7010147,대진여자고등학교
B10,7091426,대청중학교
B10,7091427,대치중학교
B10,7031183,덕산중학교
B10,7010148,덕성여자고등학교
B10,7061098,덕성여자중학교
B10,7010808,덕수고등학교
B10,7061099,덕수중학교
B10,7010149,덕원여자고등학교
B10,7010150,덕원예술고등학교
B10,7081516,덕원중학교
B10,7010317,덕일전자공업고등학교
B10,7011469,덜위치칼리지서울영국학교
B10,7091428,도곡중학교
B10,7051180,도봉중학교
B10,7011318,도선고등학교
B10,7010560,독산고등학교
B10,7041099,동광초등학교
B10,7121361,동구여자중학교
B10,7010151,동국대학교사범대학부속고등학교
B10,7010746,동국대학교사범대학부속여자고등학교
B10,7134128,동국대학교사범대학부속여자중학교
B10,7021125,동국대학교사범대학부속중학교
B10,7021126,동대문중학교
B10,7010152,동덕여자고등학교
B10,7091450,동덕여자중학교
B10,7031184,동도중학교
B10,7134129,동마중학교
B10,7011490,동명생활경영고등학교
B10,7010153,동명여자고등학교
B10,7031185,동명여자중학교
B10,7010154,동북고등학교
B10,7130172,동북중학교
B10,7051109,동북초등학교
B10,7061054,동산초등학교
B10,7010155,동성고등학교
B10,7061100,동성중학교
B10,7130173,동신중학교
B10,7010965,동양고등학교
B10,7132135,동양중학교
B10,7021127,동원중학교
B10,7010156,동일여자고등학교
B10,7041176,동일중학교
B10,7010075,동작고등학교
B10,7132136,동작중학교
B10,7010076,둔촌고등학교
B10,7130174,둔촌중학교
B10,7081489,등명중학교
B10,7081490,등원중학교
B10,7010700,등촌고등학교
B10,7081517,등촌중학교
B10,7010908,리라아트고등학교
B10,7061055,리라초등학교
B10,7081515,마곡중학교
B10,7081540,마곡하늬중학교
B10,7134131,마장중학교
B10,7010157,마포고등학교
B10,7081518,마포중학교
B10,7121337,매원초등학교
B10,7010077,면목고등학교
B10,7021128,면목중학교
B10,7010158,명덕고등학교
B10,7010159,명덕여자고등학교
B10,7081519,명덕여자중학교
B10,7010160,명덕외국어고등학교
B10,7010078,명일여자고등학교
B10,7130175,명일중학교
B10,7010163,명지고등학교
B10,7031186,명지중학교
B10,7031111,명지초등학교
B10,7010744,목동고등학교
B10,7081491,목동중학교
B10,7081492,목운중학교
B10,7081493,목일중학교
B10,7010079,무학여자고등학교
B10,7134132,무학중학교
B10,7041177,문래중학교
B10,7041178,문성중학교
B10,7010166,문일고등학교
B10,7041179,문일중학교
B10,7010701,문정고등학교
B10,7130176,문정중학교
B10,7132137,문창중학교
B10,7010959,문현고등학교
B10,7130177,문현중학교
B10,7010591,미래산업과학고등학교
B10,7011569,미림마이스터고등학교
B10,7010167,미림여자고등학교
B10,7132138,미성중학교
B10,7010460,밀알학교
B10,7010080,반포고등학교
B10,7091429,반포중학교
B10,7091430,방배중학교
B10,7010590,방산고등학교
B10,7130178,방산중학교
B10,7081494,방원중학교
B10,7130179,방이중학교
B10,7051181,방학중학교
B10,7081495,방화중학교
B10,7010168,배명고등학교
B10,7130180,배명중학교
B10,7010169,배문고등학교
B10,7061101,배문중학교
B10,7010170,배재고등학교
B10,7130181,배재중학교
B10,7010171,배화여자고등학교
B10,7061102,배화여자중학교
B10,7081496,백석중학교
B10,7010172,백암고등학교
B10,7051182,백운중학교
B10,7121344,번동중학교
B10,7010173,보성고등학교
B10,7010174,보성여자고등학교
B10,7061103,보성여자중학교
B10,7130182,보성중학교
B10,7010813,보인고등학교
B10,7130183,보인중학교
B10,7132139,봉림중학교
B10,7081520,봉영여자중학교
B10,7132140,봉원중학교
B10,7091431,봉은중학교
B10,7021129,봉화중학교
B10,7051183,북서울중학교
B10,7121345,북악중학교
B10,7031187,불광중학교
B10,7010736,불암고등학교
B10,7051184,불암중학교
B10,7132141,사당중학교
B10,7010985,삼각산고등학교
B10,7121346,삼각산중학교
B10,7121347,삼선중학교
B10,7010081,삼성고등학교
B10,7132142,삼성중학교
B10,7081497,삼정중학교
B10,7051185,상경중학교
B10,7010082,상계고등학교
B10,7051186,상계제일중학교
B10,7051187,상계중학교
B10,7132143,상도중학교
B10,7010593,상명고등학교
B10,7010178,상명대학교사범대학부속여자고등학교
B10,7061104,상명대학교사범대학부속여자중학교
B10,7061056,상명대학교사범대학부속초등학교
B10,7051188,상명중학교
B10,7051110,상명초등학교
B10,7010179,상문고등학교
B10,7021130,상봉중학교
B10,7031188,상신중학교
B10,7010806,상암고등학교
B10,7031189,상암중학교
B10,7051189,상원중학교
B10,7010916,상일미디어고등학교
B10,7010181,상일여자고등학교
B10,7130275,상일중학교
B10,7132144,상현중학교
B10,7010182,서라벌고등학교
B10,7121362,서라벌중학교
B10,7010183,서문여자고등학교
B10,7091451,서문여자중학교
B10,7010721,서서울생활과학고등학교
B10,7031190,서연중학교
B10,7091432,서운중학교
B10,7081418,서울가곡초등학교
B10,7130101,서울가동초등학교
B10,7130102,서울가락초등학교
B10,7041100,서울가산초등학교
B10,7081419,서울가양초등학교
B10,7130103,서울가원초등학교
B10,7051111,서울가인초등학교
B10,7031278,서울가재울초등학교
B10,7130104,서울가주초등학교
B10,7081420,서울갈산초등학교
B10,7031112,서울갈현초등학교
B10,7132080,서울강남초등학교
B10,7130105,서울강덕초등학교
B10,7130106,서울강동초등학교
B10,7130107,서울강명초등학교
B10,7130266,서울강빛초등학교
B10,7081421,서울강서초등학교
B10,7130251,서울강솔초등학교
B10,7081422,서울강신초등학교
B10,7081423,서울강월초등학교
B10,7130108,서울강일초등학교
B10,7130109,서울개롱초등학교
B10,7041101,서울개명초등학교
B10,7041102,서울개봉초등학교
B10,7121298,서울개운초등학교
B10,7041103,서울개웅초등학교
B10,7091369,서울개원초등학교
B10,7091370,서울개일초등학교
B10,7091371,서울개포초등학교
B10,7091496,서울개현초등학교
B10,7081424,서울개화초등학교
B10,7130110,서울거여초등학교
B10,7130111,서울거원초등학교
B10,7134078,서울경동초등학교
B10,7134079,서울경수초등학교
B10,7010561,서울경운학교
B10,7081425,서울경인초등학교
B10,7134080,서울경일초등학교
B10,7081426,서울계남초등학교
B10,7051112,서울계상초등학교
B10,7130112,서울고덕초등학교
B10,7010083,서울고등학교
B10,7130113,서울고명초등학교
B10,7041104,서울고산초등학교
B10,7041105,서울고원초등학교
B10,7031113,서울고은초등학교
B10,7130114,서울고일초등학교
B10,7041106,서울고척초등학교
B10,7130264,서울고현초등학교
B10,7031114,서울공덕초등학교
B10,7051113,서울공릉초등학교
B10,7010278,서울공업고등학교
B10,7010906,서울공연예술고등학교
B10,7051114,서울공연초등학교
B10,7081427,서울공진초등학교
B10,7081428,서울공항초등학교
B10,7010084,서울과학고등학교
B10,7010739,서울관광고등학교
B10,7132081,서울관악초등학교
B10,7134081,서울광남초등학교
B10,7134082,서울광장초등학교
B10,7134083,서울광진초등학교
B10,7010519,서울광진학교
B10,7061057,서울광희초등학교
B10,7061058,서울교동초등학교
B10,7091367,서울교육대학교부설초등학교
B10,7134084,서울구남초등학교
B10,7041107,서울구로남초등학교
B10,7041108,서울구로초등학교
B10,7091372,서울구룡초등학교
B10,7031115,서울구산초등학교
B10,7132082,서울구암초등학교
B10,7134085,서울구의초등학교
B10,7041109,서울구일초등학교
B10,7031116,서울구현초등학교
B10,7010817,서울국제고등학교
B10,7021082,서울군자초등학교
B10,7041260,서울금나래초등학교
B10,7041110,서울금동초등학교
B10,7134086,서울금북초등학교
B10,7041111,서울금산초등학교
B10,7061059,서울금양초등학교
B10,7134087,서울금옥초등학교
B10,7010964,서울금융고등학교
B10,7041112,서울금천초등학교
B10,7134088,서울금호초등학교
B10,7031117,서울금화초등학교
B10,7130115,서울길동초등학교
B10,7121299,서울길원초등학교
B10,7121300,서울길음초등학교
B10,7011483,서울나래학교
B10,7132083,서울난곡초등학교
B10,7132084,서울난우초등학교
B10,7132085,서울난향초등학교
B10,7081429,서울남명초등학교
B10,7132086,서울남부초등학교
B10,7132087,서울남사초등학교
B10,7061060,서울남산초등학교
B10,7132088,서울남성초등학교
B10,7061061,서울남정초등학교
B10,7130116,서울남천초등학교
B10,7081430,서울내발산초등학교
B10,7132089,서울노량진초등학교
B10,7051115,서울노원초등학교
B10,7051116,서울노일초등학교
B10,7031118,서울녹번초등학교
B10,7051117,서울녹천초등학교
B10,7091373,서울논현초등학교
B10,1342099,서울농학교
B10,7051118,서울누원초등학교
B10,7011320,서울다솜관광고등학교
B10,7011309,서울다원학교
B10,7021083,서울답십리초등학교
B10,7132090,서울당곡초등학교
B10,7041113,서울당산초등학교
B10,7041114,서울당서초등학교
B10,7041115,서울당중초등학교
B10,7051119,서울당현초등학교
B10,7091374,서울대곡초등학교
B10,7041116,서울대길초등학교
B10,7091375,서울대도초등학교
B10,7041117,서울대동초등학교
B10,7132091,서울대림초등학교
B10,7130117,서울대명초등학교
B10,7091376,서울대모초등학교
B10,7041118,서울대방초등학교
B10,7031119,서울대신초등학교
B10,7041119,서울대영초등학교
B10,7091377,서울대왕초등학교
B10,7031120,서울대은초등학교
B10,7031121,서울대조초등학교
B10,7091378,서울대진초등학교
B10,7091379,서울대청초등학교
B10,7091380,서울대치초등학교
B10,7011109,서울대학교사범대학부설고등학교
B10,7061129,서울대학교사범대학부설여자중학교
B10,7121371,서울대학교사범대학부설중학교
B10,7061128,서울대학교사범대학부설초등학교
B10,7091381,서울대현초등학교
B10,7061062,서울덕수초등학교
B10,7051120,서울덕암초등학교
B10,7041120,서울덕의초등학교
B10,7091382,서울도곡초등학교
B10,7041121,서울도림초등학교
B10,7051121,서울도봉초등학교
B10,7091383,서울도성초등학교
B10,7011484,서울도솔학교
B10,7011180,서울도시과학기술고등학교
B10,7041122,서울도신초등학교
B10,7061063,서울독립문초등학교
B10,7041123,서울독산초등학교
B10,7010840,서울독일학교
B10,7121301,서울돈암초등학교
B10,7031122,서울동교초등학교
B10,7011539,서울동구고등학교
B10,7041124,서울동구로초등학교
B10,7021084,서울동답초등학교
B10,7134089,서울동명초등학교
B10,7011494,서울동산고등학교
B10,7121302,서울동신초등학교
B10,7021085,서울동원초등학교
B10,7134090,서울동의초등학교
B10,7051122,서울동일초등학교
B10,7134091,서울동자초등학교
B10,7132092,서울동작초등학교
B10,7010582,서울동천학교
B10,7134092,서울동호초등학교
B10,7041125,서울두산초등학교
B10,7130118,서울둔촌초등학교
B10,7011189,서울드와이트외국인학교
B10,7081431,서울등마초등학교
B10,7081432,서울등명초등학교
B10,7081433,서울등서초등학교
B10,7081434,서울등양초등학교
B10,7081435,서울등원초등학교
B10,7081436,서울등촌초등학교
B10,7081437,서울등현초등학교
B10,7010741,서울디자인고등학교
B10,7010572,서울디지텍고등학교
B10,7010738,서울로봇고등학교
B10,7134093,서울마장초등학교
B10,7130119,서울마천초등학교
B10,7031123,서울마포초등학교
B10,7021086,서울망우초등학교
B10,7031124,서울망원초등학교
B10,7011506,서울매그넷고등학교
B10,7061064,서울매동초등학교
B10,7041126,서울매봉초등학교
B10,7091384,서울매헌초등학교
B10,1342098,서울맹학교
B10,7021087,서울면남초등학교
B10,7021088,서울면동초등학교
B10,7021089,서울면목초등학교
B10,7021090,서울면북초등학교
B10,7021091,서울면일초등학교
B10,7021092,서울면중초등학교
B10,7130120,서울명덕초등학교
B10,7061065,서울명신초등학교
B10,7130121,서울명원초등학교
B10,7130122,서울명일초등학교
B10,7081438,서울목동초등학교
B10,7081439,서울목운초등학교
B10,7081440,서울목원초등학교
B10,7130123,서울묘곡초등학교
B10,7134094,서울무학초등학교
B10,7021093,서울묵동초등학교
B10,7021094,서울묵현초등학교
B10,7041127,서울문교초등학교
B10,7130124,서울문덕초등학교
B10,7041128,서울문래초등학교
B10,7041129,서울문백초등학교
B10,7041130,서울문성초등학교
B10,7010697,서울문영여자고등학교
B10,7132145,서울문영여자중학교
B10,7130125,서울문정초등학교
B10,7132093,서울문창초등학교
B10,7130126,서울문현초등학교
B10,7010888,서울문화고등학교
B10,7031125,서울미동초등학교
B10,7041131,서울미래초등학교
B10,7132094,서울미성초등학교
B10,7010185,서울미술고등학교
B10,7121303,서울미아초등학교
B10,7121304,서울미양초등학교
B10,7011575,서울반도체고등학교
B10,7091385,서울반원초등학교
B10,7091386,서울반포초등학교
B10,7081441,서울발산초등학교
B10,7091387,서울방배초등학교
B10,7130127,서울방산초등학교
B10,7010836,서울방송고등학교
B10,7130128,서울방이초등학교
B10,7091388,서울방일초등학교
B10,7051123,서울방학초등학교
B10,7091389,서울방현초등학교
B10,7081442,서울방화초등학교
B10,7021095,서울배봉초등학교
B10,7041132,서울백산초등학교
B10,7081443,서울백석초등학교
B10,7051124,서울백운초등학교
B10,7130129,서울버들초등학교
B10,7121305,서울번동초등학교
B10,7061066,서울보광초등학교
B10,7132095,서울보라매초등학교
B10,7132096,서울본동초등학교
B10,7061067,서울봉래초등학교
B10,7091390,서울봉은초등학교
B10,7132097,서울봉천초등학교
B10,7132098,서울봉현초등학교
B10,7021096,서울봉화초등학교
B10,7031126,서울북가좌초등학교
B10,7031127,서울북성초등학교
B10,7031128,서울북한산초등학교
B10,7031129,서울불광초등학교
B10,7051125,서울불암초등학교
B10,7134095,서울사근초등학교
B10,7132099,서울사당초등학교
B10,7010565,서울산업정보학교
B10,7121306,서울삼각산초등학교
B10,7061068,서울삼광초등학교
B10,7091391,서울삼릉초등학교
B10,7121307,서울삼선초등학교
B10,7132100,서울삼성초등학교
B10,7010464,서울삼성학교
B10,7121308,서울삼양초등학교
B10,7021168,서울삼육초등학교
B10,7132101,서울삼일초등학교
B10,7130130,서울삼전초등학교
B10,7081444,서울삼정초등학교
B10,7051126,서울상경초등학교
B10,7051127,서울상계초등학교
B10,7051128,서울상곡초등학교
B10,7132102,서울상도초등학교
B10,7021097,서울상봉초등학교
B10,7051129,서울상수초등학교
B10,7031130,서울상신초등학교
B10,7031131,서울상암초등학교
B10,7051130,서울상원초등학교
B10,7051131,서울상월초등학교
B10,7130131,서울상일초등학교
B10,7031132,서울상지초등학교
B10,7051132,서울상천초등학교
B10,7132103,서울상현초등학교
B10,7011468,서울새롬학교
B10,7021181,서울새솔초등학교
B10,7031133,서울서강초등학교
B10,7031134,서울서교초등학교
B10,7091392,서울서래초등학교
B10,7061069,서울서빙고초등학교
B10,7031135,서울서신초등학교
B10,7091393,서울서원초등학교
B10,7091394,서울서이초등학교
B10,7091395,서울서일초등학교
B10,7081445,서울서정초등학교
B10,7011485,서울서진학교
B10,7091396,서울서초초등학교
B10,7121309,서울석계초등학교
B10,7121310,서울석관초등학교
B10,7130132,서울석촌초등학교
B10,7051133,서울선곡초등학교
B10,7130133,서울선린초등학교
B10,7130134,서울선사초등학교
B10,7041133,서울선유초등학교
B10,7130135,서울성내초등학교
B10,7121311,서울성북초등학교
B10,7031136,서울성산초등학교
B10,7031137,서울성서초등학교
B10,7134096,서울성수초등학교
B10,7031138,서울성원초등학교
B10,7130136,서울성일초등학교
B10,7134097,서울성자초등학교
B10,7061070,서울세검정초등학교
B10,7041134,서울세곡초등학교
B10,7130137,서울세륜초등학교
B10,7091458,서울세명초등학교
B10,7010186,서울세종고등학교
B10,7031139,서울소의초등학교
B10,7130138,서울송례초등학교
B10,7134098,서울송원초등학교
B10,7130139,서울송전초등학교
B10,7081446,서울송정초등학교
B10,7121312,서울송중초등학교
B10,7121313,서울송천초등학교
B10,7130140,서울송파초등학교
B10,7081447,서울송화초등학교
B10,7051134,서울수락초등학교
B10,7031230,서울수리초등학교
B10,7081448,서울수명초등학교
B10,7031140,서울수색초등학교
B10,7091397,서울수서초등학교
B10,7121314,서울수송초등학교
B10,7051135,서울수암초등학교
B10,7121315,서울수유초등학교
B10,7121316,서울숭곡초등학교
B10,7121317,서울숭덕초등학교
B10,7121318,서울숭례초등학교
B10,7051136,서울숭미초등학교
B10,7134150,서울숭신초등학교
B10,7121319,서울숭인초등학교
B10,7041135,서울시흥초등학교
B10,7130141,서울신가초등학교
B10,7081449,서울신강초등학교
B10,7051137,서울신계초등학교
B10,7081450,서울신곡초등학교
B10,7041136,서울신구로초등학교
B10,7091398,서울신구초등학교
B10,7081451,서울신기초등학교
B10,7132104,서울신길초등학교
B10,7132105,서울신남성초등학교
B10,7081452,서울신남초등학교
B10,7021098,서울신내초등학교
B10,7021099,서울신답초등학교
B10,7061072,서울신당초등학교
B10,7041137,서울신대림초등학교
B10,7041138,서울신도림초등학교
B10,7031141,서울신도초등학교
B10,7091399,서울신동초등학교
B10,7132106,서울신림초등학교
B10,7130142,서울신명초등학교
B10,7081453,서울신목초등학교
B10,7021100,서울신묵초등학교
B10,7041139,서울신미림초등학교
B10,7051138,서울신방학초등학교
B10,7132107,서울신봉초등학교
B10,7031142,서울신북초등학교
B10,7031143,서울신사초등학교
B10,7051139,서울신상계초등학교
B10,7132108,서울신상도초등학교
B10,7081454,서울신서초등학교
B10,7031144,서울신석초등학교
B10,7132109,서울신성초등학교
B10,7130143,서울신암초등학교
B10,7134099,서울신양초등학교
B10,7041140,서울신영초등학교
B10,7061073,서울신용산초등학교
B10,7132110,서울신우초등학교
B10,7081455,서울신원초등학교
B10,7081456,서울신월초등학교
B10,7081482,서울신은초등학교
B10,7134100,서울신자초등학교
B10,7011492,서울신정고등학교
B10,7081457,서울신정초등학교
B10,7091400,서울신중초등학교
B10,7051140,서울신창초등학교
B10,7130144,서울신천초등학교
B10,7051141,서울신학초등학교
B10,7021101,서울신현초등학교
B10,7051142,서울신화초등학교
B10,7041141,서울신흥초등학교
B10,7011216,서울실용음악고등학교
B10,7051143,서울쌍문초등학교
B10,7010960,서울아이티고등학교
B10,7130145,서울아주초등학교
B10,7031145,서울아현초등학교
B10,7031146,서울안산초등학교
B10,7121320,서울안암초등학교
B10,7041142,서울안천초등학교
B10,7021102,서울안평초등학교
B10,7091401,서울압구정초등학교
B10,7010465,서울애화학교
B10,7081458,서울양강초등학교
B10,7134101,서울양남초등학교
B10,7081459,서울양동초등학교
B10,7081460,서울양명초등학교
B10,7081461,서울양목초등학교
B10,7021205,서울양원숲초등학교
B10,7081462,서울양원초등학교
B10,7091402,서울양재초등학교
B10,7091403,서울양전초등학교
B10,7134102,서울양진초등학교
B10,7081463,서울양천초등학교
B10,7081464,서울양화초등학교
B10,7031285,서울어울초등학교
B10,7091404,서울언남초등학교
B10,7091405,서울언북초등학교
B10,7091406,서울언주초등학교
B10,7041143,서울여의도초등학교
B10,7010085,서울여자고등학교
B10,7010340,서울여자상업고등학교
B10,7031191,서울여자중학교
B10,7091407,서울역삼초등학교
B10,7031147,서울역촌초등학교
B10,7031148,서울연가초등학교
B10,7031149,서울연광초등학교
B10,7031150,서울연신초등학교
B10,7031151,서울연은초등학교
B10,7051144,서울연지초등학교
B10,7031152,서울연천초등학교
B10,7051145,서울연촌초등학교
B10,7031153,서울연희초등학교
B10,7081466,서울염경초등학교
B10,7081467,서울염동초등학교
B10,7031154,서울염리초등학교
B10,7081468,서울염창초등학교
B10,7041144,서울영남초등학교
B10,7081469,서울영도초등학교
B10,7041145,서울영동초등학교
B10,7041146,서울영등포초등학교
B10,7041147,서울영림초등학교
B10,7041148,서울영문초등학교
B10,7132111,서울영본초등학교
B10,7010795,서울영상고등학교
B10,7041149,서울영서초등학교
B10,7041150,서울영신초등학교
B10,7041151,서울영원초등학교
B10,7041152,서울영일초등학교
B10,7041153,서울영중초등학교
B10,7130146,서울영풍초등학교
B10,7132112,서울영화초등학교
B10,7091408,서울영희초등학교
B10,7010187,서울예술고등학교
B10,7130147,서울오금초등학교
B10,7041154,서울오류남초등학교
B10,7041155,서울오류초등학교
B10,7130148,서울오륜초등학교
B10,7051146,서울오봉초등학교
B10,7041156,서울오정초등학교
B10,7121321,서울오현초등학교
B10,7134103,서울옥수초등학교
B10,7134104,서울옥정초등학교
B10,7051147,서울온곡초등학교
B10,7041157,서울온수초등학교
B10,7091409,서울왕북초등학교
B10,7010188,서울외국어고등학교
B10,7010804,서울외국인학교
B10,7031155,서울용강초등학교
B10,7134105,서울용곡초등학교
B10,7134106,서울용답초등학교
B10,7051148,서울용동초등학교
B10,7021103,서울용두초등학교
B10,7134107,서울용마초등학교
B10,7010839,서울용산국제학교
B10,7061074,서울용산초등학교
B10,7061075,서울용암초등학교
B10,7051149,서울용원초등학교
B10,7091419,서울우면초등학교
B10,7091460,서울우솔초등학교
B10,7041158,서울우신초등학교
B10,7091410,서울우암초등학교
B10,7121322,서울우이초등학교
B10,7081470,서울우장초등학교
B10,7051150,서울원광초등학교
B10,7132113,서울원당초등학교
B10,7091411,서울원명초등학교
B10,7021104,서울원묵초등학교
B10,7132114,서울원신초등학교
B10,7091412,서울원촌초등학교
B10,7061076,서울원효초등학교
B10,7051151,서울월계초등학교
B10,7121323,서울월곡초등학교
B10,7081471,서울월정초등학교
B10,7051152,서울월천초등학교
B10,7081472,서울월촌초등학교
B10,7011558,서울웹툰애니메이션고등학교
B10,7130245,서울위례별초등학교
B10,7130270,서울위례솔초등학교
B10,7130149,서울위례초등학교
B10,7121324,서울유현초등학교
B10,7041159,서울윤중초등학교
B10,7091468,서울율현초등학교
B10,7132115,서울은로초등학교
B10,7031156,서울은명초등학교
B10,7031232,서울은빛초등학교
B10,7081473,서울은정초등학교
B10,7031157,서울은진초등학교
B10,7132116,서울은천초등학교
B10,7031158,서울은평초등학교
B10,7051153,서울을지초등학교
B10,7134108,서울응봉초등학교
B10,7031159,서울응암초등학교
B10,7011486,서울의료보건고등학교
B10,7021105,서울이문초등학교
B10,7091413,서울이수초등학교
B10,7061077,서울이태원초등학교
B10,7011498,서울인공지능고등학교
B10,7121325,서울인수초등학교
B10,7031160,서울인왕초등학교
B10,7132117,서울인헌초등학교
B10,7010842,서울일본인학교
B10,7121326,서울일신초등학교
B10,7091414,서울일원초등학교
B10,7091469,서울자곡초등학교
B10,7134109,서울자양초등학교
B10,7051154,서울자운초등학교
B10,7130150,서울잠동초등학교
B10,7130151,서울잠신초등학교
B10,7130152,서울잠실초등학교
B10,7091415,서울잠원초등학교
B10,7130153,서울잠일초등학교
B10,7130154,서울잠전초등학교
B10,7130155,서울잠현초등학교
B10,7121327,서울장곡초등학교
B10,7081474,서울장수초등학교
B10,7134110,서울장안초등학교
B10,7121328,서울장월초등학교
B10,7121329,서울장위초등학교
B10,7061078,서울장충초등학교
B10,7021106,서울장평초등학교
B10,7061079,서울재동초등학교
B10,7021107,서울전곡초등학교
B10,7021108,서울전농초등학교
B10,7021109,서울전동초등학교
B10,7081475,서울정곡초등학교
B10,7121330,서울정덕초등학교
B10,7121331,서울정릉초등학교
B10,7081476,서울정목초등학교
B10,7010457,서울정문학교
B10,7010533,서울정민학교
B10,7121332,서울정수초등학교
B10,7041160,서울정심초등학교
B10,7010520,서울정애학교
B10,7010521,서울정인학교
B10,7010456,서울정진학교
B10,7011513,서울정화고등학교
B10,7132118,서울조원초등학교
B10,7021110,서울종암초등학교
B10,7051155,서울중계초등학교
B10,7021111,서울중곡초등학교
B10,7134111,서울중광초등학교
B10,7130156,서울중대초등학교
